,NO2(GT),NOx(GT),PT08.S5(O3),PT08.S2(NMHC),NMHC(GT),PT08.S1(CO),PT08.S4(NO2),T,AH,C6H6(GT),RH,CO(GT),target
4793,61.0,122.0,518.0,680.0,-200.0,844.0,1129.0,220.0,8407.0,35.0,322.0,1.0,9.0
4794,58.0,127.0,518.0,688.0,-200.0,846.0,1138.0,227.0,8217.0,36.0,302.0,1.0,1.0
4795,59.0,110.0,516.0,711.0,-200.0,842.0,1160.0,223.0,8063.0,40.0,304.0,9.0,1.0
4796,54.0,98.0,507.0,722.0,-200.0,840.0,1169.0,221.0,7981.0,42.0,305.0,9.0,9.0
4797,69.0,146.0,490.0,657.0,-200.0,815.0,1098.0,221.0,7761.0,31.0,295.0,9.0,9.0
4798,54.0,119.0,465.0,685.0,-200.0,838.0,1121.0,234.0,7681.0,35.0,271.0,9.0,9.0
4799,95.0,234.0,781.0,987.0,-200.0,992.0,1327.0,231.0,7538.0,103.0,270.0,27.0,9.0
4800,99.0,261.0,765.0,891.0,-200.0,990.0,1278.0,215.0,7943.0,78.0,314.0,22.0,27.0
4801,127.0,371.0,1006.0,1004.0,-200.0,1066.0,1384.0,203.0,8330.0,107.0,355.0,33.0,22.0
4802,98.0,266.0,798.0,870.0,-200.0,971.0,1287.0,196.0,8193.0,73.0,363.0,21.0,33.0
4803,112.0,268.0,938.0,887.0,-200.0,963.0,1311.0,187.0,8482.0,77.0,397.0,18.0,21.0
4804,115.0,294.0,996.0,925.0,-200.0,1010.0,1351.0,180.0,8745.0,86.0,427.0,19.0,18.0
4805,114.0,303.0,1109.0,978.0,-200.0,1054.0,1398.0,171.0,9208.0,100.0,476.0,23.0,19.0
4806,103.0,241.0,1042.0,920.0,-200.0,998.0,1365.0,166.0,9634.0,85.0,513.0,19.0,23.0
4807,81.0,142.0,940.0,802.0,-200.0,919.0,1265.0,159.0,9881.0,58.0,552.0,13.0,19.0
4808,75.0,110.0,900.0,764.0,-200.0,884.0,1247.0,149.0,9891.0,50.0,589.0,1.0,13.0
4809,-200.0,-200.0,774.0,648.0,-200.0,803.0,1178.0,141.0,9799.0,29.0,610.0,6.0,1.0
4810,64.0,104.0,790.0,674.0,-200.0,820.0,1188.0,140.0,9948.0,34.0,626.0,6.0,6.0
4811,71.0,179.0,908.0,794.0,-200.0,894.0,1266.0,141.0,9844.0,56.0,617.0,9.0,6.0
4812,99.0,361.0,1035.0,941.0,-200.0,988.0,1399.0,144.0,9802.0,90.0,603.0,15.0,9.0
4813,132.0,799.0,1556.0,1477.0,-200.0,1372.0,1973.0,150.0,9778.0,269.0,577.0,55.0,15.0
4814,135.0,614.0,1392.0,1262.0,-200.0,1209.0,1708.0,169.0,9580.0,188.0,503.0,4.0,55.0
4815,94.0,275.0,904.0,908.0,-200.0,951.0,1314.0,197.0,9108.0,82.0,402.0,18.0,4.0
4816,103.0,325.0,936.0,943.0,-200.0,992.0,1351.0,222.0,8886.0,91.0,336.0,19.0,18.0
4817,123.0,327.0,907.0,947.0,-200.0,964.0,1328.0,237.0,8537.0,92.0,296.0,17.0,19.0
4818,95.0,252.0,744.0,910.0,-200.0,917.0,1275.0,219.0,7961.0,83.0,307.0,16.0,17.0
4819,90.0,226.0,773.0,942.0,-200.0,937.0,1276.0,223.0,7838.0,91.0,295.0,19.0,16.0
4820,99.0,230.0,812.0,949.0,-200.0,961.0,1306.0,238.0,7845.0,92.0,270.0,16.0,19.0
4821,107.0,244.0,856.0,962.0,-200.0,969.0,1316.0,233.0,8012.0,96.0,283.0,18.0,16.0
4822,112.0,251.0,927.0,1042.0,-200.0,1020.0,1401.0,242.0,8128.0,118.0,272.0,2.0,18.0
4823,132.0,346.0,1131.0,1219.0,-200.0,1107.0,1582.0,251.0,8065.0,173.0,258.0,31.0,2.0
4824,148.0,407.0,1270.0,1233.0,-200.0,1119.0,1539.0,223.0,7773.0,178.0,292.0,39.0,31.0
4825,158.0,490.0,1365.0,1322.0,-200.0,1173.0,1679.0,208.0,7873.0,209.0,325.0,43.0,39.0
4826,145.0,434.0,1274.0,1144.0,-200.0,1097.0,1517.0,191.0,8066.0,149.0,368.0,35.0,43.0
4827,128.0,345.0,1169.0,1024.0,-200.0,1018.0,1400.0,181.0,8232.0,113.0,399.0,24.0,35.0
4828,105.0,192.0,1000.0,914.0,-200.0,932.0,1298.0,174.0,8463.0,84.0,428.0,15.0,24.0
4829,90.0,157.0,910.0,849.0,-200.0,897.0,1253.0,167.0,8793.0,68.0,466.0,13.0,15.0
4830,85.0,148.0,829.0,758.0,-200.0,840.0,1189.0,171.0,9054.0,49.0,468.0,1.0,13.0
4831,73.0,105.0,756.0,680.0,-200.0,802.0,1137.0,153.0,8982.0,35.0,519.0,8.0,1.0
4832,74.0,141.0,742.0,637.0,-200.0,765.0,1113.0,150.0,8929.0,28.0,528.0,5.0,8.0
4833,-200.0,-200.0,686.0,595.0,-200.0,741.0,1080.0,144.0,8887.0,21.0,545.0,4.0,5.0
4834,61.0,107.0,677.0,595.0,-200.0,748.0,1089.0,128.0,8801.0,22.0,598.0,5.0,4.0
4835,69.0,166.0,748.0,704.0,-200.0,791.0,1154.0,119.0,8726.0,39.0,627.0,7.0,5.0
4836,82.0,241.0,890.0,871.0,-200.0,875.0,1253.0,121.0,8825.0,73.0,626.0,12.0,7.0
4837,120.0,368.0,1155.0,1164.0,-200.0,1085.0,1503.0,135.0,8944.0,155.0,582.0,24.0,12.0
4838,135.0,498.0,1533.0,1482.0,-200.0,1268.0,1849.0,144.0,9087.0,271.0,557.0,43.0,24.0
4839,152.0,641.0,1550.0,1332.0,-200.0,1236.0,1683.0,178.0,9224.0,213.0,457.0,41.0,43.0
4840,177.0,667.0,2236.0,1294.0,-200.0,1274.0,1595.0,210.0,9155.0,199.0,372.0,37.0,41.0
4841,181.0,550.0,2178.0,1280.0,-200.0,1250.0,1663.0,245.0,9008.0,194.0,298.0,34.0,37.0
4842,176.0,483.0,1901.0,1347.0,-200.0,1224.0,1670.0,264.0,8969.0,218.0,264.0,38.0,34.0
4843,163.0,524.0,1743.0,1344.0,-200.0,1220.0,1676.0,252.0,8451.0,217.0,268.0,41.0,38.0
4844,174.0,481.0,1502.0,1265.0,-200.0,1166.0,1570.0,261.0,8283.0,189.0,248.0,34.0,41.0
4845,117.0,305.0,1153.0,1084.0,-200.0,1050.0,1402.0,262.0,8174.0,130.0,244.0,23.0,34.0
4846,145.0,396.0,1287.0,1264.0,-200.0,1174.0,1598.0,289.0,8382.0,188.0,213.0,32.0,23.0
4847,173.0,501.0,1547.0,1474.0,-200.0,1323.0,1854.0,280.0,8681.0,268.0,233.0,48.0,32.0
4848,204.0,702.0,1842.0,1706.0,-200.0,1432.0,2098.0,247.0,8559.0,369.0,279.0,67.0,48.0
4849,209.0,755.0,1908.0,1756.0,-200.0,1479.0,2165.0,230.0,9302.0,393.0,336.0,75.0,67.0
4850,175.0,524.0,1693.0,1379.0,-200.0,1309.0,1841.0,209.0,11159.0,231.0,458.0,45.0,75.0
4851,129.0,247.0,1336.0,1037.0,-200.0,1089.0,1480.0,198.0,11130.0,116.0,486.0,21.0,45.0
4852,111.0,196.0,1177.0,911.0,-200.0,1009.0,1359.0,198.0,10885.0,83.0,477.0,15.0,21.0
4853,85.0,135.0,977.0,796.0,-200.0,930.0,1263.0,186.0,10435.0,57.0,491.0,11.0,15.0
4854,86.0,146.0,974.0,805.0,-200.0,929.0,1270.0,172.0,10498.0,59.0,539.0,11.0,11.0
4855,71.0,106.0,872.0,718.0,-200.0,872.0,1223.0,163.0,10470.0,41.0,568.0,9.0,11.0
4856,60.0,70.0,734.0,601.0,-200.0,790.0,1157.0,174.0,10541.0,22.0,534.0,5.0,9.0
4857,-200.0,-200.0,668.0,581.0,-200.0,793.0,1152.0,155.0,10309.0,20.0,588.0,4.0,5.0
4858,48.0,62.0,698.0,596.0,-200.0,789.0,1161.0,146.0,10236.0,22.0,621.0,-200.0,4.0
4859,45.0,60.0,650.0,586.0,-200.0,769.0,1134.0,171.0,10130.0,20.0,525.0,4.0,-200.0
4860,53.0,92.0,749.0,713.0,-200.0,852.0,1203.0,152.0,9986.0,40.0,583.0,7.0,4.0
4861,94.0,277.0,1106.0,1097.0,-200.0,1100.0,1516.0,149.0,9985.0,134.0,592.0,2.0,7.0
4862,122.0,600.0,1609.0,1504.0,-200.0,1326.0,1968.0,151.0,10086.0,280.0,590.0,42.0,2.0
4863,170.0,693.0,1770.0,1518.0,-200.0,1433.0,1973.0,190.0,10434.0,286.0,478.0,52.0,42.0
4864,174.0,617.0,1633.0,1334.0,-200.0,1310.0,1747.0,224.0,10400.0,214.0,388.0,38.0,52.0
4865,191.0,569.0,1583.0,1272.0,-200.0,1304.0,1673.0,254.0,10679.0,191.0,333.0,37.0,38.0
4866,179.0,409.0,1449.0,1286.0,-200.0,1286.0,1728.0,272.0,10810.0,196.0,304.0,34.0,37.0
4867,148.0,335.0,1451.0,1175.0,-200.0,1217.0,1644.0,255.0,11152.0,158.0,348.0,31.0,34.0
4868,129.0,290.0,1147.0,1099.0,-200.0,1104.0,1483.0,264.0,9658.0,135.0,285.0,24.0,31.0
4869,148.0,312.0,1108.0,1176.0,-200.0,1143.0,1551.0,277.0,9158.0,159.0,251.0,28.0,24.0
4870,184.0,440.0,1267.0,1295.0,-200.0,1205.0,1613.0,286.0,8917.0,199.0,232.0,36.0,28.0
4871,188.0,450.0,1303.0,1340.0,-200.0,1276.0,1677.0,272.0,9317.0,216.0,263.0,4.0,36.0
4872,204.0,578.0,1643.0,1573.0,-200.0,1440.0,1997.0,253.0,10473.0,310.0,330.0,56.0,4.0
4873,201.0,615.0,1749.0,1643.0,-200.0,1467.0,2088.0,232.0,10346.0,341.0,369.0,63.0,56.0
4874,165.0,536.0,1585.0,1373.0,-200.0,1339.0,1797.0,216.0,11019.0,228.0,433.0,47.0,63.0
4875,133.0,238.0,1315.0,1061.0,-200.0,1108.0,1454.0,211.0,11088.0,123.0,448.0,19.0,47.0
4876,125.0,249.0,1290.0,1012.0,-200.0,1116.0,1445.0,197.0,11148.0,109.0,493.0,19.0,19.0
4877,101.0,150.0,1059.0,860.0,-200.0,981.0,1298.0,203.0,11281.0,71.0,478.0,12.0,19.0
4878,79.0,108.0,943.0,798.0,-200.0,947.0,1276.0,194.0,11201.0,57.0,503.0,9.0,12.0
4879,-200.0,-200.0,913.0,776.0,-200.0,939.0,1259.0,183.0,11056.0,53.0,531.0,-200.0,9.0
4880,-200.0,-200.0,720.0,644.0,-200.0,862.0,1173.0,175.0,11103.0,29.0,561.0,-200.0,-200.0
4881,-200.0,-200.0,640.0,577.0,-200.0,827.0,1143.0,192.0,11087.0,19.0,503.0,-200.0,-200.0
4882,-200.0,-200.0,779.0,611.0,-200.0,879.0,1189.0,166.0,11170.0,24.0,596.0,-200.0,-200.0
4883,-200.0,-200.0,850.0,710.0,-200.0,911.0,1226.0,175.0,11311.0,40.0,571.0,-200.0,-200.0
4884,-200.0,-200.0,1020.0,901.0,-200.0,1051.0,1379.0,176.0,11471.0,81.0,576.0,-200.0,-200.0
4885,-200.0,-200.0,1605.0,1425.0,-200.0,1496.0,1946.0,180.0,11665.0,248.0,570.0,-200.0,-200.0
4886,-200.0,-200.0,1866.0,1692.0,-200.0,1610.0,2197.0,185.0,11779.0,363.0,559.0,-200.0,-200.0
4887,-200.0,-200.0,1621.0,1321.0,-200.0,1428.0,1779.0,186.0,12146.0,209.0,572.0,-200.0,-200.0
4888,-200.0,-200.0,1712.0,1356.0,-200.0,1459.0,1795.0,202.0,12407.0,222.0,530.0,-200.0,-200.0
4889,-200.0,-200.0,1770.0,1390.0,-200.0,1486.0,1835.0,213.0,12539.0,235.0,501.0,-200.0,-200.0
4890,-200.0,-200.0,1175.0,1008.0,-200.0,1158.0,1489.0,246.0,13053.0,108.0,428.0,17.0,-200.0
4891,101.0,223.0,1157.0,1021.0,-200.0,1200.0,1510.0,246.0,13477.0,112.0,441.0,17.0,17.0
4892,113.0,267.0,1219.0,1151.0,-200.0,1290.0,1638.0,256.0,14049.0,151.0,434.0,22.0,17.0
4893,121.0,308.0,1288.0,1223.0,-200.0,1366.0,1744.0,261.0,14172.0,174.0,426.0,28.0,22.0
4894,146.0,422.0,1503.0,1388.0,-200.0,1505.0,1978.0,258.0,14644.0,234.0,448.0,39.0,28.0
4895,188.0,623.0,1861.0,1683.0,-200.0,1728.0,2365.0,254.0,15346.0,359.0,479.0,65.0,39.0
4896,182.0,572.0,1781.0,1643.0,-200.0,1673.0,2259.0,246.0,15241.0,340.0,500.0,63.0,65.0
4897,166.0,514.0,1745.0,1553.0,-200.0,1636.0,2130.0,236.0,15687.0,301.0,544.0,57.0,63.0
4898,142.0,414.0,1590.0,1296.0,-200.0,1468.0,1854.0,226.0,16155.0,200.0,595.0,44.0,57.0
4899,84.0,143.0,1127.0,997.0,-200.0,1180.0,1549.0,221.0,16133.0,105.0,613.0,16.0,44.0
4900,87.0,147.0,1098.0,938.0,-200.0,1138.0,1500.0,221.0,16053.0,90.0,613.0,15.0,16.0
4901,91.0,159.0,1176.0,1004.0,-200.0,1192.0,1577.0,211.0,15956.0,107.0,647.0,17.0,15.0
4902,91.0,206.0,1178.0,993.0,-200.0,1176.0,1572.0,203.0,15591.0,104.0,664.0,19.0,17.0
4903,74.0,140.0,1091.0,967.0,-200.0,1137.0,1557.0,194.0,15418.0,97.0,693.0,16.0,19.0
4904,69.0,132.0,1002.0,851.0,-200.0,1035.0,1465.0,190.0,15417.0,69.0,708.0,13.0,16.0
4905,-200.0,-200.0,876.0,709.0,-200.0,943.0,1348.0,202.0,15442.0,40.0,658.0,8.0,13.0
4906,54.0,81.0,824.0,655.0,-200.0,904.0,1326.0,198.0,15322.0,30.0,672.0,6.0,8.0
4907,60.0,120.0,892.0,726.0,-200.0,966.0,1371.0,190.0,15308.0,43.0,703.0,7.0,6.0
4908,69.0,279.0,1092.0,972.0,-200.0,1124.0,1568.0,188.0,15372.0,98.0,718.0,16.0,7.0
4909,91.0,392.0,1413.0,1217.0,-200.0,1348.0,1816.0,202.0,15550.0,172.0,663.0,29.0,16.0
4910,97.0,433.0,1565.0,1501.0,-200.0,1499.0,2130.0,208.0,15630.0,279.0,643.0,41.0,29.0
4911,114.0,531.0,1594.0,1311.0,-200.0,1427.0,1900.0,223.0,15705.0,205.0,593.0,37.0,41.0
4912,129.0,619.0,1677.0,1330.0,-200.0,1473.0,1908.0,232.0,15929.0,212.0,566.0,36.0,37.0
4913,137.0,522.0,1616.0,1294.0,-200.0,1440.0,1879.0,238.0,15870.0,199.0,547.0,34.0,36.0
4914,134.0,505.0,1610.0,1326.0,-200.0,1474.0,1943.0,235.0,16048.0,211.0,562.0,37.0,34.0
4915,132.0,465.0,1614.0,1359.0,-200.0,1485.0,2005.0,239.0,15963.0,223.0,544.0,41.0,37.0
4916,123.0,383.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,32.0,41.0
4917,105.0,278.0,1286.0,1079.0,-200.0,1306.0,1668.0,254.0,15170.0,129.0,474.0,24.0,32.0
4918,136.0,372.0,1487.0,1251.0,-200.0,1464.0,1853.0,264.0,15400.0,184.0,454.0,34.0,24.0
4919,169.0,540.0,1703.0,1466.0,-200.0,1629.0,2130.0,258.0,15375.0,265.0,469.0,56.0,34.0
4920,-200.0,-200.0,1773.0,1536.0,-200.0,1629.0,2205.0,253.0,15805.0,294.0,496.0,-200.0,56.0
4921,-200.0,-200.0,1848.0,1637.0,-200.0,1707.0,2338.0,242.0,16117.0,337.0,543.0,-200.0,-200.0
4922,-200.0,-200.0,1550.0,1293.0,-200.0,1424.0,1902.0,228.0,15951.0,199.0,581.0,-200.0,-200.0
4923,-200.0,-200.0,1350.0,1100.0,-200.0,1297.0,1710.0,215.0,15993.0,135.0,632.0,-200.0,-200.0
4924,-200.0,-200.0,1235.0,1022.0,-200.0,1214.0,1592.0,213.0,15798.0,112.0,630.0,-200.0,-200.0
4925,-200.0,-200.0,1162.0,944.0,-200.0,1160.0,1523.0,208.0,15540.0,91.0,641.0,-200.0,-200.0
4926,-200.0,-200.0,1211.0,1012.0,-200.0,1232.0,1595.0,206.0,15346.0,109.0,640.0,-200.0,-200.0
4927,-200.0,-200.0,1097.0,914.0,-200.0,1134.0,1512.0,206.0,15190.0,84.0,634.0,-200.0,-200.0
4928,-200.0,-200.0,1021.0,860.0,-200.0,1071.0,1500.0,204.0,15220.0,71.0,644.0,-200.0,-200.0
4929,-200.0,-200.0,913.0,730.0,-200.0,968.0,1388.0,213.0,15290.0,43.0,610.0,-200.0,-200.0
4930,-200.0,-200.0,909.0,711.0,-200.0,994.0,1384.0,205.0,15247.0,40.0,640.0,-200.0,-200.0
4931,-200.0,-200.0,983.0,804.0,-200.0,1046.0,1458.0,203.0,15321.0,58.0,653.0,-200.0,-200.0
4932,-200.0,-200.0,1024.0,827.0,-200.0,1066.0,1479.0,201.0,15321.0,63.0,659.0,-200.0,-200.0
4933,-200.0,-200.0,1243.0,1061.0,-200.0,1277.0,1691.0,202.0,15368.0,123.0,656.0,-200.0,-200.0
4934,-200.0,-200.0,1253.0,1093.0,-200.0,1290.0,1677.0,211.0,15481.0,133.0,628.0,-200.0,-200.0
4935,-200.0,-200.0,1240.0,1066.0,-200.0,1268.0,1665.0,225.0,15518.0,125.0,575.0,-200.0,-200.0
4936,-200.0,-200.0,1155.0,997.0,-200.0,1243.0,1587.0,242.0,15426.0,105.0,519.0,-200.0,-200.0
4937,-200.0,-200.0,1193.0,1053.0,-200.0,1300.0,1650.0,252.0,15437.0,121.0,489.0,-200.0,-200.0
4938,-200.0,-200.0,1153.0,1053.0,-200.0,1278.0,1641.0,258.0,15662.0,121.0,478.0,-200.0,-200.0
4939,-200.0,-200.0,1034.0,1023.0,-200.0,1249.0,1640.0,257.0,15988.0,112.0,492.0,-200.0,-200.0
4940,-200.0,-200.0,870.0,867.0,-200.0,1145.0,1499.0,258.0,16213.0,72.0,496.0,-200.0,-200.0
4941,-200.0,-200.0,890.0,928.0,-200.0,1199.0,1533.0,257.0,15913.0,87.0,488.0,-200.0,-200.0
4942,-200.0,-200.0,946.0,962.0,-200.0,1236.0,1589.0,265.0,15626.0,96.0,459.0,-200.0,-200.0
4943,-200.0,-200.0,1033.0,1037.0,-200.0,1289.0,1648.0,254.0,15650.0,116.0,489.0,-200.0,-200.0
4944,-200.0,-200.0,1107.0,1072.0,-200.0,1299.0,1688.0,244.0,15830.0,127.0,525.0,-200.0,-200.0
4945,-200.0,-200.0,1395.0,1315.0,-200.0,1506.0,1954.0,239.0,15936.0,207.0,546.0,-200.0,-200.0
4946,-200.0,-200.0,1342.0,1234.0,-200.0,1432.0,1849.0,229.0,15958.0,178.0,579.0,-200.0,-200.0
4947,-200.0,-200.0,1152.0,1021.0,-200.0,1193.0,1633.0,221.0,16012.0,112.0,611.0,-200.0,-200.0
4948,-200.0,-200.0,1128.0,1007.0,-200.0,1188.0,1577.0,208.0,15898.0,108.0,656.0,-200.0,-200.0
4949,-200.0,-200.0,1104.0,953.0,-200.0,1162.0,1526.0,217.0,15630.0,94.0,608.0,-200.0,-200.0
4950,-200.0,-200.0,1055.0,921.0,-200.0,1106.0,1506.0,211.0,15505.0,85.0,628.0,-200.0,-200.0
4951,-200.0,-200.0,904.0,836.0,-200.0,1037.0,1467.0,207.0,15240.0,65.0,632.0,-200.0,-200.0
4952,-200.0,-200.0,835.0,768.0,-200.0,982.0,1416.0,212.0,15241.0,51.0,615.0,-200.0,-200.0
4953,-200.0,-200.0,781.0,740.0,-200.0,944.0,1412.0,203.0,15180.0,45.0,646.0,-200.0,-200.0
4954,-200.0,-200.0,761.0,703.0,-200.0,929.0,1391.0,202.0,15035.0,39.0,644.0,-200.0,-200.0
4955,-200.0,-200.0,742.0,672.0,-200.0,906.0,1377.0,201.0,15153.0,33.0,653.0,-200.0,-200.0
4956,-200.0,-200.0,779.0,665.0,-200.0,907.0,1370.0,199.0,15141.0,32.0,660.0,-200.0,-200.0
4957,-200.0,-200.0,894.0,781.0,-200.0,1013.0,1469.0,198.0,15145.0,54.0,664.0,-200.0,-200.0
4958,-200.0,-200.0,927.0,795.0,-200.0,1055.0,1476.0,204.0,15178.0,56.0,641.0,-200.0,-200.0
4959,-200.0,-200.0,1034.0,880.0,-200.0,1138.0,1538.0,216.0,15496.0,75.0,608.0,-200.0,-200.0
4960,-200.0,-200.0,1217.0,1003.0,-200.0,1250.0,1638.0,235.0,15553.0,107.0,545.0,-200.0,-200.0
4961,-200.0,-200.0,1093.0,916.0,-200.0,1165.0,1517.0,257.0,15105.0,84.0,466.0,-200.0,-200.0
4962,-200.0,-200.0,1073.0,1025.0,-200.0,1229.0,1588.0,266.0,15031.0,113.0,437.0,-200.0,-200.0
4963,-200.0,-200.0,969.0,911.0,-200.0,1168.0,1517.0,274.0,15056.0,83.0,418.0,-200.0,-200.0
4964,-200.0,-200.0,777.0,814.0,-200.0,1092.0,1446.0,274.0,15344.0,60.0,428.0,-200.0,-200.0
4965,-200.0,-200.0,743.0,843.0,-200.0,1109.0,1458.0,271.0,15255.0,67.0,433.0,-200.0,-200.0
4966,-200.0,-200.0,777.0,823.0,-200.0,1133.0,1449.0,269.0,15510.0,62.0,444.0,-200.0,-200.0
4967,-200.0,-200.0,819.0,887.0,-200.0,1192.0,1488.0,269.0,15538.0,77.0,444.0,-200.0,-200.0
4968,-200.0,-200.0,1056.0,1015.0,-200.0,1298.0,1619.0,247.0,15868.0,110.0,519.0,-200.0,-200.0
4969,-200.0,-200.0,1481.0,1320.0,-200.0,1524.0,1925.0,237.0,16074.0,208.0,556.0,-200.0,-200.0
4970,-200.0,-200.0,1590.0,1336.0,-200.0,1540.0,1929.0,227.0,16261.0,214.0,596.0,-200.0,-200.0
4971,-200.0,-200.0,1211.0,992.0,-200.0,1190.0,1587.0,219.0,15946.0,104.0,614.0,-200.0,-200.0
4972,-200.0,-200.0,1052.0,911.0,-200.0,1092.0,1506.0,220.0,15620.0,83.0,598.0,-200.0,-200.0
4973,-200.0,-200.0,1000.0,890.0,-200.0,1079.0,1522.0,205.0,15473.0,78.0,649.0,-200.0,-200.0
4974,-200.0,-200.0,874.0,789.0,-200.0,995.0,1432.0,198.0,15277.0,55.0,669.0,-200.0,-200.0
4975,-200.0,-200.0,852.0,772.0,-200.0,960.0,1431.0,184.0,14997.0,52.0,716.0,-200.0,-200.0
4976,-200.0,-200.0,728.0,666.0,-200.0,890.0,1323.0,189.0,14818.0,32.0,686.0,-200.0,-200.0
4977,-200.0,-200.0,713.0,632.0,-200.0,860.0,1322.0,178.0,14546.0,27.0,723.0,-200.0,-200.0
4978,-200.0,-200.0,734.0,652.0,-200.0,860.0,1326.0,171.0,14262.0,30.0,739.0,-200.0,-200.0
4979,-200.0,-200.0,777.0,713.0,-200.0,883.0,1351.0,177.0,14088.0,40.0,703.0,-200.0,-200.0
4980,-200.0,-200.0,815.0,795.0,-200.0,929.0,1373.0,171.0,13936.0,56.0,718.0,-200.0,-200.0
4981,-200.0,-200.0,1002.0,1018.0,-200.0,1100.0,1573.0,183.0,14044.0,111.0,675.0,-200.0,-200.0
4982,-200.0,-200.0,1302.0,1299.0,-200.0,1257.0,1864.0,185.0,14135.0,201.0,670.0,-200.0,-200.0
4983,-200.0,-200.0,1542.0,1393.0,-200.0,1402.0,1967.0,199.0,14193.0,236.0,617.0,-200.0,-200.0
4984,-200.0,-200.0,1571.0,1324.0,-200.0,1376.0,1886.0,229.0,14519.0,210.0,526.0,-200.0,-200.0
4985,-200.0,-200.0,1614.0,1346.0,-200.0,1374.0,1910.0,242.0,14586.0,218.0,490.0,-200.0,-200.0
4986,-200.0,-200.0,1583.0,1355.0,-200.0,1381.0,1931.0,258.0,14590.0,221.0,447.0,-200.0,-200.0
4987,-200.0,-200.0,1285.0,1247.0,-200.0,1282.0,1829.0,260.0,14731.0,182.0,445.0,-200.0,-200.0
4988,-200.0,-200.0,1094.0,1124.0,-200.0,1188.0,1655.0,271.0,14217.0,142.0,402.0,-200.0,-200.0
4989,-200.0,-200.0,1113.0,1147.0,-200.0,1227.0,1707.0,274.0,14318.0,149.0,398.0,-200.0,-200.0
4990,-200.0,-200.0,1395.0,1328.0,-200.0,1364.0,1898.0,289.0,14291.0,211.0,363.0,-200.0,-200.0
4991,-200.0,-200.0,1620.0,1558.0,-200.0,1531.0,2181.0,284.0,14251.0,303.0,375.0,-200.0,-200.0
4992,-200.0,-200.0,1882.0,1805.0,-200.0,1694.0,2523.0,260.0,14562.0,416.0,439.0,-200.0,-200.0
4993,-200.0,-200.0,2006.0,1866.0,-200.0,1723.0,2612.0,243.0,14860.0,447.0,496.0,-200.0,-200.0
4994,-200.0,-200.0,1643.0,1331.0,-200.0,1356.0,1925.0,233.0,14939.0,213.0,530.0,-200.0,-200.0
4995,-200.0,-200.0,1239.0,979.0,-200.0,1084.0,1539.0,226.0,14899.0,100.0,551.0,-200.0,-200.0
4996,-200.0,-200.0,1121.0,936.0,-200.0,1039.0,1499.0,212.0,14787.0,89.0,593.0,-200.0,-200.0
4997,-200.0,-200.0,1012.0,875.0,-200.0,1011.0,1446.0,206.0,14642.0,74.0,609.0,-200.0,-200.0
4998,-200.0,-200.0,961.0,831.0,-200.0,968.0,1425.0,200.0,14592.0,64.0,631.0,-200.0,-200.0
4999,-200.0,-200.0,825.0,693.0,-200.0,867.0,1335.0,197.0,14383.0,37.0,634.0,-200.0,-200.0
5000,-200.0,-200.0,703.0,620.0,-200.0,820.0,1270.0,208.0,14305.0,25.0,588.0,-200.0,-200.0
5001,-200.0,-200.0,752.0,631.0,-200.0,826.0,1280.0,178.0,14058.0,27.0,698.0,-200.0,-200.0
5002,-200.0,-200.0,741.0,620.0,-200.0,835.0,1260.0,188.0,14023.0,25.0,653.0,-200.0,-200.0
5003,-200.0,-200.0,786.0,717.0,-200.0,887.0,1334.0,176.0,13889.0,41.0,695.0,-200.0,-200.0
5004,-200.0,-200.0,952.0,889.0,-200.0,990.0,1450.0,174.0,13714.0,78.0,697.0,-200.0,-200.0
5005,-200.0,-200.0,1601.0,1569.0,-200.0,1511.0,2195.0,174.0,13783.0,308.0,701.0,-200.0,-200.0
5006,-200.0,-200.0,1621.0,1465.0,-200.0,1352.0,1998.0,185.0,13787.0,264.0,655.0,-200.0,-200.0
5007,-200.0,-200.0,1622.0,1339.0,-200.0,1337.0,1870.0,206.0,14054.0,216.0,585.0,-200.0,-200.0
5008,-200.0,-200.0,1759.0,1373.0,-200.0,1435.0,1910.0,239.0,14269.0,228.0,487.0,-200.0,-200.0
5009,-200.0,-200.0,1666.0,1276.0,-200.0,1377.0,1790.0,260.0,14499.0,193.0,438.0,-200.0,-200.0
5010,-200.0,-200.0,1918.0,1559.0,-200.0,1562.0,2130.0,286.0,14423.0,304.0,373.0,-200.0,-200.0
5011,-200.0,-200.0,1525.0,1389.0,-200.0,1358.0,1886.0,279.0,14029.0,234.0,380.0,-200.0,-200.0
5012,-200.0,-200.0,1332.0,1212.0,-200.0,1301.0,1717.0,284.0,14282.0,171.0,376.0,-200.0,-200.0
5013,-200.0,-200.0,1183.0,1136.0,-200.0,1255.0,1675.0,285.0,14329.0,146.0,373.0,-200.0,-200.0
5014,-200.0,-200.0,1414.0,1340.0,-200.0,1410.0,1841.0,308.0,13908.0,216.0,318.0,-200.0,-200.0
5015,-200.0,-200.0,1680.0,1595.0,-200.0,1578.0,2181.0,297.0,13546.0,319.0,331.0,-200.0,-200.0
5016,-200.0,-200.0,2004.0,1782.0,-200.0,1700.0,2403.0,270.0,14158.0,405.0,402.0,-200.0,-200.0
