,NO2(GT),NOx(GT),PT08.S5(O3),PT08.S2(NMHC),NMHC(GT),PT08.S1(CO),PT08.S4(NO2),T,AH,C6H6(GT),RH,CO(GT),target
4758,2,19,592,705,0,835,1161,156,8773,39,500,12,12
4759,7,26,584,693,0,837,1178,154,9326,37,536,11,12
4760,8,26,451,563,0,761,1106,154,9334,17,539,6,11
4761,0,0,382,499,0,718,1059,153,9017,10,524,3,6
4762,27,42,391,495,0,724,1071,153,9181,10,531,3,3
4763,14,32,398,486,0,718,1072,154,9295,9,537,3,3
4764,3,25,430,525,0,744,1097,155,9308,13,533,4,3
4765,9,28,461,591,0,782,1130,154,9178,21,527,6,4
4766,14,41,500,619,0,798,1138,157,9056,25,511,7,6
4767,52,130,594,744,0,867,1207,169,9142,46,477,1,7
4768,64,173,603,729,0,862,1171,182,8674,43,419,11,1
4769,66,168,686,834,0,915,1243,191,8104,65,370,15,11
4770,14,51,622,813,0,857,1183,193,7710,60,348,14,15
4771,9,31,624,812,0,837,1171,198,7127,60,312,14,14
4772,12,41,565,740,0,805,1117,198,7104,45,311,1,14
4773,14,41,514,705,0,781,1068,202,6717,39,286,9,1
4774,21,54,536,743,0,815,1095,221,6514,46,248,11,9
4775,43,112,669,844,0,877,1193,211,6853,67,277,13,11
4776,62,178,786,935,0,926,1262,201,7045,89,303,18,13
4777,68,218,891,971,0,987,1312,195,7384,98,330,24,18
4778,81,241,926,1007,0,1004,1321,193,7163,108,323,27,24
4779,88,223,902,875,0,897,1227,184,6975,74,332,17,27
4780,99,279,1011,989,0,1002,1358,178,7366,103,365,22,17
4781,98,330,1249,1111,0,1126,1473,178,8035,138,399,28,22
4782,97,330,1133,1013,0,1067,1350,170,8242,109,430,24,28
4783,101,341,1166,1040,0,1063,1413,155,9136,117,522,25,24
4784,90,205,953,893,0,915,1287,156,9135,78,519,14,25
4785,0,0,912,885,0,906,1304,135,9176,77,594,14,14
4786,61,130,831,786,0,844,1226,134,9173,55,599,0,14
4787,55,102,793,739,0,816,1188,125,9146,45,632,9,0
4788,46,79,700,671,0,768,1153,136,8941,33,576,6,9
4789,56,148,780,785,0,835,1224,122,8964,54,632,1,6
4790,83,261,931,908,0,944,1321,146,9319,82,564,16,1
4791,55,107,575,651,0,810,1117,198,8831,30,386,9,16
4792,47,103,507,655,0,819,1104,216,8519,30,334,9,9
4793,61,122,518,680,0,844,1129,220,8407,35,322,1,9
4794,58,127,518,688,0,846,1138,227,8217,36,302,1,1
4795,59,110,516,711,0,842,1160,223,8063,40,304,9,1
4796,54,98,507,722,0,840,1169,221,7981,42,305,9,9
4797,69,146,490,657,0,815,1098,221,7761,31,295,9,9
4798,54,119,465,685,0,838,1121,234,7681,35,271,9,9
4799,95,234,781,987,0,992,1327,231,7538,103,270,27,9
4800,99,261,765,891,0,990,1278,215,7943,78,314,22,27
4801,127,371,1006,1004,0,1066,1384,203,8330,107,355,33,22
4802,98,266,798,870,0,971,1287,196,8193,73,363,21,33
4803,112,268,938,887,0,963,1311,187,8482,77,397,18,21
4804,115,294,996,925,0,1010,1351,180,8745,86,427,19,18
4805,114,303,1109,978,0,1054,1398,171,9208,100,476,23,19
4806,103,241,1042,920,0,998,1365,166,9634,85,513,19,23
4807,81,142,940,802,0,919,1265,159,9881,58,552,13,19
4808,75,110,900,764,0,884,1247,149,9891,50,589,1,13
4809,0,0,774,648,0,803,1178,141,9799,29,610,6,1
4810,64,104,790,674,0,820,1188,140,9948,34,626,6,6
4811,71,179,908,794,0,894,1266,141,9844,56,617,9,6
4812,99,361,1035,941,0,988,1399,144,9802,90,603,15,9
4813,132,799,1556,1477,0,1372,1973,150,9778,269,577,55,15
4814,135,614,1392,1262,0,1209,1708,169,9580,188,503,4,55
4815,94,275,904,908,0,951,1314,197,9108,82,402,18,4
4816,103,325,936,943,0,992,1351,222,8886,91,336,19,18
4817,123,327,907,947,0,964,1328,237,8537,92,296,17,19
4818,95,252,744,910,0,917,1275,219,7961,83,307,16,17
4819,90,226,773,942,0,937,1276,223,7838,91,295,19,16
4820,99,230,812,949,0,961,1306,238,7845,92,270,16,19
4821,107,244,856,962,0,969,1316,233,8012,96,283,18,16
4822,112,251,927,1042,0,1020,1401,242,8128,118,272,2,18
4823,132,346,1131,1219,0,1107,1582,251,8065,173,258,31,2
4824,148,407,1270,1233,0,1119,1539,223,7773,178,292,39,31
4825,158,490,1365,1322,0,1173,1679,208,7873,209,325,43,39
4826,145,434,1274,1144,0,1097,1517,191,8066,149,368,35,43
4827,128,345,1169,1024,0,1018,1400,181,8232,113,399,24,35
4828,105,192,1000,914,0,932,1298,174,8463,84,428,15,24
4829,90,157,910,849,0,897,1253,167,8793,68,466,13,15
4830,85,148,829,758,0,840,1189,171,9054,49,468,1,13
4831,73,105,756,680,0,802,1137,153,8982,35,519,8,1
4832,74,141,742,637,0,765,1113,150,8929,28,528,5,8
4833,0,0,686,595,0,741,1080,144,8887,21,545,4,5
4834,61,107,677,595,0,748,1089,128,8801,22,598,5,4
4835,69,166,748,704,0,791,1154,119,8726,39,627,7,5
4836,82,241,890,871,0,875,1253,121,8825,73,626,12,7
4837,120,368,1155,1164,0,1085,1503,135,8944,155,582,24,12
4838,135,498,1533,1482,0,1268,1849,144,9087,271,557,43,24
4839,152,641,1550,1332,0,1236,1683,178,9224,213,457,41,43
4840,177,667,2236,1294,0,1274,1595,210,9155,199,372,37,41
4841,181,550,2178,1280,0,1250,1663,245,9008,194,298,34,37
4842,176,483,1901,1347,0,1224,1670,264,8969,218,264,38,34
4843,163,524,1743,1344,0,1220,1676,252,8451,217,268,41,38
4844,174,481,1502,1265,0,1166,1570,261,8283,189,248,34,41
4845,117,305,1153,1084,0,1050,1402,262,8174,130,244,23,34
4846,145,396,1287,1264,0,1174,1598,289,8382,188,213,32,23
4847,173,501,1547,1474,0,1323,1854,280,8681,268,233,48,32
4848,204,702,1842,1706,0,1432,2098,247,8559,369,279,67,48
4849,209,755,1908,1756,0,1479,2165,230,9302,393,336,75,67
4850,175,524,1693,1379,0,1309,1841,209,11159,231,458,45,75
4851,129,247,1336,1037,0,1089,1480,198,11130,116,486,21,45
4852,111,196,1177,911,0,1009,1359,198,10885,83,477,15,21
4853,85,135,977,796,0,930,1263,186,10435,57,491,11,15
4854,86,146,974,805,0,929,1270,172,10498,59,539,11,11
4855,71,106,872,718,0,872,1223,163,10470,41,568,9,11
4856,60,70,734,601,0,790,1157,174,10541,22,534,5,9
4857,0,0,668,581,0,793,1152,155,10309,20,588,4,5
4858,48,62,698,596,0,789,1161,146,10236,22,621,0,4
4859,45,60,650,586,0,769,1134,171,10130,20,525,4,0
4860,53,92,749,713,0,852,1203,152,9986,40,583,7,4
4861,94,277,1106,1097,0,1100,1516,149,9985,134,592,2,7
4862,122,600,1609,1504,0,1326,1968,151,10086,280,590,42,2
4863,170,693,1770,1518,0,1433,1973,190,10434,286,478,52,42
4864,174,617,1633,1334,0,1310,1747,224,10400,214,388,38,52
4865,191,569,1583,1272,0,1304,1673,254,10679,191,333,37,38
4866,179,409,1449,1286,0,1286,1728,272,10810,196,304,34,37
4867,148,335,1451,1175,0,1217,1644,255,11152,158,348,31,34
4868,129,290,1147,1099,0,1104,1483,264,9658,135,285,24,31
4869,148,312,1108,1176,0,1143,1551,277,9158,159,251,28,24
4870,184,440,1267,1295,0,1205,1613,286,8917,199,232,36,28
4871,188,450,1303,1340,0,1276,1677,272,9317,216,263,4,36
4872,204,578,1643,1573,0,1440,1997,253,10473,310,330,56,4
4873,201,615,1749,1643,0,1467,2088,232,10346,341,369,63,56
4874,165,536,1585,1373,0,1339,1797,216,11019,228,433,47,63
4875,133,238,1315,1061,0,1108,1454,211,11088,123,448,19,47
4876,125,249,1290,1012,0,1116,1445,197,11148,109,493,19,19
4877,101,150,1059,860,0,981,1298,203,11281,71,478,12,19
4878,79,108,943,798,0,947,1276,194,11201,57,503,9,12
4879,0,0,913,776,0,939,1259,183,11056,53,531,0,9
4880,0,0,720,644,0,862,1173,175,11103,29,561,0,0
4881,0,0,640,577,0,827,1143,192,11087,19,503,0,0
4882,0,0,779,611,0,879,1189,166,11170,24,596,0,0
4883,0,0,850,710,0,911,1226,175,11311,40,571,0,0
4884,0,0,1020,901,0,1051,1379,176,11471,81,576,0,0
4885,0,0,1605,1425,0,1496,1946,180,11665,248,570,0,0
4886,0,0,1866,1692,0,1610,2197,185,11779,363,559,0,0
4887,0,0,1621,1321,0,1428,1779,186,12146,209,572,0,0
4888,0,0,1712,1356,0,1459,1795,202,12407,222,530,0,0
4889,0,0,1770,1390,0,1486,1835,213,12539,235,501,0,0
4890,0,0,1175,1008,0,1158,1489,246,13053,108,428,17,0
4891,101,223,1157,1021,0,1200,1510,246,13477,112,441,17,17
4892,113,267,1219,1151,0,1290,1638,256,14049,151,434,22,17
4893,121,308,1288,1223,0,1366,1744,261,14172,174,426,28,22
4894,146,422,1503,1388,0,1505,1978,258,14644,234,448,39,28
4895,188,623,1861,1683,0,1728,2365,254,15346,359,479,65,39
4896,182,572,1781,1643,0,1673,2259,246,15241,340,500,63,65
4897,166,514,1745,1553,0,1636,2130,236,15687,301,544,57,63
4898,142,414,1590,1296,0,1468,1854,226,16155,200,595,44,57
4899,84,143,1127,997,0,1180,1549,221,16133,105,613,16,44
4900,87,147,1098,938,0,1138,1500,221,16053,90,613,15,16
4901,91,159,1176,1004,0,1192,1577,211,15956,107,647,17,15
4902,91,206,1178,993,0,1176,1572,203,15591,104,664,19,17
4903,74,140,1091,967,0,1137,1557,194,15418,97,693,16,19
4904,69,132,1002,851,0,1035,1465,190,15417,69,708,13,16
4905,0,0,876,709,0,943,1348,202,15442,40,658,8,13
4906,54,81,824,655,0,904,1326,198,15322,30,672,6,8
4907,60,120,892,726,0,966,1371,190,15308,43,703,7,6
4908,69,279,1092,972,0,1124,1568,188,15372,98,718,16,7
4909,91,392,1413,1217,0,1348,1816,202,15550,172,663,29,16
4910,97,433,1565,1501,0,1499,2130,208,15630,279,643,41,29
4911,114,531,1594,1311,0,1427,1900,223,15705,205,593,37,41
4912,129,619,1677,1330,0,1473,1908,232,15929,212,566,36,37
4913,137,522,1616,1294,0,1440,1879,238,15870,199,547,34,36
4914,134,505,1610,1326,0,1474,1943,235,16048,211,562,37,34
4915,132,465,1614,1359,0,1485,2005,239,15963,223,544,41,37
4916,123,383,0,0,0,0,0,0,0,0,0,32,41
4917,105,278,1286,1079,0,1306,1668,254,15170,129,474,24,32
4918,136,372,1487,1251,0,1464,1853,264,15400,184,454,34,24
4919,169,540,1703,1466,0,1629,2130,258,15375,265,469,56,34
4920,0,0,1773,1536,0,1629,2205,253,15805,294,496,0,56
4921,0,0,1848,1637,0,1707,2338,242,16117,337,543,0,0
4922,0,0,1550,1293,0,1424,1902,228,15951,199,581,0,0
4923,0,0,1350,1100,0,1297,1710,215,15993,135,632,0,0
4924,0,0,1235,1022,0,1214,1592,213,15798,112,630,0,0
4925,0,0,1162,944,0,1160,1523,208,15540,91,641,0,0
4926,0,0,1211,1012,0,1232,1595,206,15346,109,640,0,0
4927,0,0,1097,914,0,1134,1512,206,15190,84,634,0,0
4928,0,0,1021,860,0,1071,1500,204,15220,71,644,0,0
4929,0,0,913,730,0,968,1388,213,15290,43,610,0,0
4930,0,0,909,711,0,994,1384,205,15247,40,640,0,0
4931,0,0,983,804,0,1046,1458,203,15321,58,653,0,0
4932,0,0,1024,827,0,1066,1479,201,15321,63,659,0,0
4933,0,0,1243,1061,0,1277,1691,202,15368,123,656,0,0
4934,0,0,1253,1093,0,1290,1677,211,15481,133,628,0,0
4935,0,0,1240,1066,0,1268,1665,225,15518,125,575,0,0
4936,0,0,1155,997,0,1243,1587,242,15426,105,519,0,0
4937,0,0,1193,1053,0,1300,1650,252,15437,121,489,0,0
4938,0,0,1153,1053,0,1278,1641,258,15662,121,478,0,0
4939,0,0,1034,1023,0,1249,1640,257,15988,112,492,0,0
4940,0,0,870,867,0,1145,1499,258,16213,72,496,0,0
4941,0,0,890,928,0,1199,1533,257,15913,87,488,0,0
4942,0,0,946,962,0,1236,1589,265,15626,96,459,0,0
4943,0,0,1033,1037,0,1289,1648,254,15650,116,489,0,0
4944,0,0,1107,1072,0,1299,1688,244,15830,127,525,0,0
4945,0,0,1395,1315,0,1506,1954,239,15936,207,546,0,0
4946,0,0,1342,1234,0,1432,1849,229,15958,178,579,0,0
4947,0,0,1152,1021,0,1193,1633,221,16012,112,611,0,0
4948,0,0,1128,1007,0,1188,1577,208,15898,108,656,0,0
4949,0,0,1104,953,0,1162,1526,217,15630,94,608,0,0
4950,0,0,1055,921,0,1106,1506,211,15505,85,628,0,0
4951,0,0,904,836,0,1037,1467,207,15240,65,632,0,0
4952,0,0,835,768,0,982,1416,212,15241,51,615,0,0
4953,0,0,781,740,0,944,1412,203,15180,45,646,0,0
4954,0,0,761,703,0,929,1391,202,15035,39,644,0,0
4955,0,0,742,672,0,906,1377,201,15153,33,653,0,0
4956,0,0,779,665,0,907,1370,199,15141,32,660,0,0
4957,0,0,894,781,0,1013,1469,198,15145,54,664,0,0
4958,0,0,927,795,0,1055,1476,204,15178,56,641,0,0
4959,0,0,1034,880,0,1138,1538,216,15496,75,608,0,0
4960,0,0,1217,1003,0,1250,1638,235,15553,107,545,0,0
4961,0,0,1093,916,0,1165,1517,257,15105,84,466,0,0
4962,0,0,1073,1025,0,1229,1588,266,15031,113,437,0,0
4963,0,0,969,911,0,1168,1517,274,15056,83,418,0,0
4964,0,0,777,814,0,1092,1446,274,15344,60,428,0,0
4965,0,0,743,843,0,1109,1458,271,15255,67,433,0,0
4966,0,0,777,823,0,1133,1449,269,15510,62,444,0,0
4967,0,0,819,887,0,1192,1488,269,15538,77,444,0,0
4968,0,0,1056,1015,0,1298,1619,247,15868,110,519,0,0
4969,0,0,1481,1320,0,1524,1925,237,16074,208,556,0,0
4970,0,0,1590,1336,0,1540,1929,227,16261,214,596,0,0
4971,0,0,1211,992,0,1190,1587,219,15946,104,614,0,0
4972,0,0,1052,911,0,1092,1506,220,15620,83,598,0,0
4973,0,0,1000,890,0,1079,1522,205,15473,78,649,0,0
4974,0,0,874,789,0,995,1432,198,15277,55,669,0,0
4975,0,0,852,772,0,960,1431,184,14997,52,716,0,0
4976,0,0,728,666,0,890,1323,189,14818,32,686,0,0
4977,0,0,713,632,0,860,1322,178,14546,27,723,0,0
4978,0,0,734,652,0,860,1326,171,14262,30,739,0,0
4979,0,0,777,713,0,883,1351,177,14088,40,703,0,0
4980,0,0,815,795,0,929,1373,171,13936,56,718,0,0
4981,0,0,1002,1018,0,1100,1573,183,14044,111,675,0,0
4982,0,0,1302,1299,0,1257,1864,185,14135,201,670,0,0
4983,0,0,1542,1393,0,1402,1967,199,14193,236,617,0,0
4984,0,0,1571,1324,0,1376,1886,229,14519,210,526,0,0
4985,0,0,1614,1346,0,1374,1910,242,14586,218,490,0,0
4986,0,0,1583,1355,0,1381,1931,258,14590,221,447,0,0
4987,0,0,1285,1247,0,1282,1829,260,14731,182,445,0,0
4988,0,0,1094,1124,0,1188,1655,271,14217,142,402,0,0
4989,0,0,1113,1147,0,1227,1707,274,14318,149,398,0,0
4990,0,0,1395,1328,0,1364,1898,289,14291,211,363,0,0
4991,0,0,1620,1558,0,1531,2181,284,14251,303,375,0,0
4992,0,0,1882,1805,0,1694,2523,260,14562,416,439,0,0
4993,0,0,2006,1866,0,1723,2612,243,14860,447,496,0,0
4994,0,0,1643,1331,0,1356,1925,233,14939,213,530,0,0
4995,0,0,1239,979,0,1084,1539,226,14899,100,551,0,0
4996,0,0,1121,936,0,1039,1499,212,14787,89,593,0,0
4997,0,0,1012,875,0,1011,1446,206,14642,74,609,0,0
4998,0,0,961,831,0,968,1425,200,14592,64,631,0,0
4999,0,0,825,693,0,867,1335,197,14383,37,634,0,0
5000,0,0,703,620,0,820,1270,208,14305,25,588,0,0
5001,0,0,752,631,0,826,1280,178,14058,27,698,0,0
5002,0,0,741,620,0,835,1260,188,14023,25,653,0,0
5003,0,0,786,717,0,887,1334,176,13889,41,695,0,0
5004,0,0,952,889,0,990,1450,174,13714,78,697,0,0
5005,0,0,1601,1569,0,1511,2195,174,13783,308,701,0,0
5006,0,0,1621,1465,0,1352,1998,185,13787,264,655,0,0
5007,0,0,1622,1339,0,1337,1870,206,14054,216,585,0,0
5008,0,0,1759,1373,0,1435,1910,239,14269,228,487,0,0
5009,0,0,1666,1276,0,1377,1790,260,14499,193,438,0,0
5010,0,0,1918,1559,0,1562,2130,286,14423,304,373,0,0
5011,0,0,1525,1389,0,1358,1886,279,14029,234,380,0,0
5012,0,0,1332,1212,0,1301,1717,284,14282,171,376,0,0
5013,0,0,1183,1136,0,1255,1675,285,14329,146,373,0,0
5014,0,0,1414,1340,0,1410,1841,308,13908,216,318,0,0
5015,0,0,1680,1595,0,1578,2181,297,13546,319,331,0,0
5016,0,0,2004,1782,0,1700,2403,270,14158,405,402,0,0
5017,0,0,2094,1805,0,1778,2473,256,15390,416,475,0,0
5018,0,0,1780,1402,0,1539,2018,239,16774,239,572,0,0
5019,0,0,1640,1304,0,1409,1829,227,16582,203,608,0,0
5020,0,0,1379,1077,0,1231,1580,218,15492,128,599,0,0
5021,0,0,1139,928,0,1092,1470,224,15610,87,583,0,0
5022,0,0,1001,850,0,1036,1411,217,15442,68,602,0,0
5023,0,0,910,780,0,984,1377,212,15258,53,614,0,0
5024,0,0,895,743,0,950,1377,193,15130,46,684,0,0
5025,0,0,805,665,0,889,1310,198,14900,32,651,0,0
5026,0,0,761,636,0,865,1285,200,14495,28,629,0,0
5027,0,0,805,686,0,917,1304,183,14291,36,685,0,0
5028,0,0,894,823,0,997,1395,181,14067,62,685,0,0
5029,0,0,1439,1409,0,1433,1972,176,14057,242,705,0,0
5030,0,0,1706,1596,0,1516,2183,183,14091,320,678,0,0
5031,0,0,1756,1449,0,1528,2039,204,14470,258,612,0,0
5032,0,0,1493,1186,0,1347,1713,225,14990,162,556,0,0
5033,0,0,1567,1231,0,1392,1771,257,15070,177,464,0,0
5034,0,0,1376,1195,0,1359,1784,268,15467,165,446,0,0
5035,0,0,1399,1249,0,1391,1845,260,15414,183,464,0,0
5036,0,0,1293,1137,0,1335,1729,263,15478,146,460,0,0
5037,0,0,1348,1213,0,1402,1789,274,15811,171,439,0,0
5038,0,0,1314,1216,0,1406,1772,296,14936,172,367,0,0
5039,0,0,1507,1419,0,1527,1966,287,14486,246,373,0,0
5040,0,0,1660,1476,0,1559,2022,257,14331,269,441,0,0
5041,0,0,2143,1852,0,1840,2553,245,15022,440,495,0,0
5042,0,0,1968,1573,0,1666,2195,233,15386,310,544,0,0
5043,0,0,1490,1204,0,1336,1759,224,15449,168,579,0,0
5044,0,0,1249,1014,0,1189,1553,227,15218,110,558,0,0
5045,0,0,1265,1029,0,1226,1570,204,14758,114,624,0,0
5046,0,0,1181,972,0,1171,1529,203,15063,99,642,0,0
5047,0,0,954,762,0,1002,1385,214,15236,50,606,0,0
5048,0,0,875,696,0,950,1375,203,15657,37,663,0,0
5049,0,0,838,660,0,930,1321,209,15182,31,622,0,0
5050,0,0,825,643,0,924,1329,199,15198,29,661,0,0
5051,0,0,882,732,0,994,1400,198,15305,44,671,0,0
5052,0,0,990,873,0,1089,1479,201,14967,74,644,0,0
5053,0,0,1423,1280,0,1468,1899,197,15035,194,664,0,0
5054,0,0,1823,1711,0,1696,2464,209,15226,371,624,0,0
5055,0,0,1581,1357,0,1479,1937,225,15314,222,570,0,0
5056,0,0,1500,1255,0,1425,1864,235,15241,185,534,0,0
5057,0,0,1268,1116,0,1279,1668,247,14802,140,482,0,0
5058,0,0,1230,1165,0,1319,1743,271,14405,155,409,0,0
5059,0,0,1204,1172,0,1329,1739,259,14576,157,442,0,0
5060,0,0,1205,1172,0,1327,1747,269,14555,157,418,0,0
5061,0,0,1103,1075,0,1282,1651,272,14481,127,407,0,0
5062,87,267,1195,1157,0,1342,1707,286,14468,153,376,29,0
5063,111,398,1618,1522,0,1623,2110,280,14370,288,385,54,29
5064,119,418,1637,1458,0,1576,2024,252,14464,261,458,53,54
5065,128,515,1876,1709,0,1747,2370,240,14892,371,506,67,53
5066,117,669,1959,1680,0,1757,2280,232,15296,357,547,7,67
5067,92,326,1477,1194,0,1331,1715,223,15219,165,571,28,7
5068,73,209,1210,1016,0,1182,1572,218,15036,110,582,17,28
5069,60,183,1160,1008,0,1162,1556,209,14923,108,613,17,17
5070,60,165,1116,964,0,1147,1517,206,14827,96,620,17,17
5071,53,111,974,836,0,1040,1423,203,14720,65,625,12,17
5072,47,67,820,688,0,920,1317,205,14771,36,621,7,12
5073,0,0,792,670,0,931,1326,187,14586,33,685,7,7
5074,43,88,839,731,0,954,1360,182,14498,44,703,8,7
5075,47,147,898,790,0,981,1390,182,14552,55,701,9,8
5076,50,279,1096,1009,0,1147,1589,182,14519,108,700,17,9
5077,81,665,1786,1578,0,1606,2205,194,14801,312,665,57,17
5078,75,592,1604,1424,0,1490,2033,195,14999,248,669,43,57
5079,87,557,1637,1409,0,1473,1984,211,15056,242,611,39,43
5080,128,693,1827,1539,0,1582,2141,232,15349,295,547,51,39
5081,105,530,1641,1323,0,1468,1913,244,15807,210,525,37,51
5082,101,412,1505,1285,0,1413,1883,264,15530,196,458,33,37
5083,100,366,1465,1331,0,1400,1916,277,14356,212,392,36,33
5084,98,344,1368,1238,0,1361,1805,280,14738,180,396,32,36
5085,98,339,1748,1311,0,1389,1845,287,14860,205,384,35,32
5086,98,297,1301,1167,0,1305,1690,285,15147,156,394,24,35
5087,90,294,1338,1275,0,1354,1799,284,15191,192,398,29,24
5088,84,211,1337,1296,0,1352,1846,264,15572,200,459,23,29
5089,101,323,1516,1327,0,1472,1895,252,15665,211,495,31,23
5090,98,333,1435,1256,0,1412,1797,249,15856,186,509,29,31
5091,76,163,1178,1061,0,1221,1615,246,15951,123,522,15,29
5092,71,151,1111,990,0,1230,1559,240,16049,103,544,15,15
5093,71,167,1112,961,0,1247,1569,238,16298,96,561,17,15
5094,66,174,1109,975,0,1217,1565,223,16080,99,606,16,17
5095,62,142,1072,923,0,1158,1519,219,15967,86,615,13,16
5096,58,155,1030,871,0,1150,1502,211,15940,73,645,14,13
5097,0,0,935,785,0,1061,1447,210,15828,54,644,9,14
5098,48,96,922,770,0,1062,1450,213,15951,51,639,9,9
5099,53,154,1054,890,0,1157,1549,208,16201,78,667,13,9
5100,55,211,1082,907,0,1167,1548,206,16210,82,675,13,13
5101,63,381,1365,1229,0,1403,1872,209,16165,176,663,29,13
5102,69,470,1497,1298,0,1453,1940,215,16186,201,637,32,29
5103,84,464,1540,1260,0,1455,1868,237,16238,187,560,34,32
5104,95,450,1554,1282,0,1512,1899,260,15980,195,482,36,34
5105,80,274,1252,1082,0,1331,1689,285,16286,130,424,23,36
5106,87,306,1455,1246,0,1472,1873,281,16957,182,453,31,23
5107,94,308,1339,1187,0,1430,1812,290,17309,162,439,33,31
5108,76,186,1062,1016,0,1264,1650,289,17392,110,443,19,33
5109,92,238,1266,1177,0,1378,1775,296,17248,159,423,26,19
5110,94,249,1223,1123,0,1377,1716,294,17308,142,429,27,26
5111,110,378,1469,1293,0,1527,1907,287,17468,199,451,37,27
5112,109,386,1553,1343,0,1573,1990,270,17928,217,512,38,37
5113,122,461,1689,1447,0,1674,2065,265,17966,257,527,48,38
5114,107,394,1387,1218,0,1455,1796,262,17334,173,517,35,48
5115,83,266,1139,1022,0,1242,1641,248,17447,112,564,22,35
5116,62,158,960,935,0,1181,1565,249,17367,89,560,15,22
5117,89,319,1293,1155,0,1468,1738,245,17433,152,575,34,15
5118,103,409,1357,1217,0,1520,1812,247,17438,172,569,37,34
5119,74,223,1103,1046,0,1203,1664,239,17327,119,592,2,37
5120,52,107,857,903,0,1096,1560,238,17515,81,602,14,2
5121,0,0,658,759,0,991,1440,235,17538,49,613,11,14
5122,38,50,549,686,0,941,1406,228,17507,36,640,0,11
5123,39,56,627,695,0,952,1429,222,17355,37,656,7,0
5124,59,163,930,825,0,1082,1526,213,17275,63,691,12,7
5125,56,187,1001,886,0,1095,1574,213,17127,77,682,13,12
5126,51,150,917,826,0,1049,1521,222,17256,63,652,11,13
5127,51,103,834,795,0,1055,1494,241,17449,56,590,1,11
5128,58,143,796,767,0,1074,1489,243,18468,51,616,12,1
5129,68,220,1040,941,0,1229,1653,248,18351,90,596,19,12
5130,81,301,1110,952,0,1228,1622,245,17838,93,588,23,19
5131,73,214,836,807,0,1107,1546,210,18881,59,768,16,23
5132,69,162,704,732,0,1031,1476,198,17879,44,780,13,16
5133,81,232,773,804,0,1155,1510,194,17917,58,805,18,13
5134,82,254,811,841,0,1131,1531,196,17877,66,791,17,18
5135,71,224,848,890,0,1143,1578,208,17695,78,731,18,17
5136,81,247,892,915,0,1145,1586,211,17014,84,686,2,18
5137,87,334,992,910,0,1169,1563,211,16914,83,683,22,2
5138,72,239,950,905,0,1105,1576,212,16848,81,677,16,22
5139,63,168,882,817,0,1049,1517,208,16719,61,686,13,16
5140,63,185,883,844,0,1069,1527,208,16585,67,681,15,13
5141,63,178,892,838,0,1073,1549,207,16507,66,684,15,15
5142,55,132,836,817,0,1039,1502,201,16384,61,705,13,15
5143,52,135,837,811,0,1021,1502,202,15901,60,679,14,13
5144,32,39,498,536,0,825,1302,194,15663,14,704,5,14
5145,0,0,494,558,0,828,1304,188,15885,17,738,4,5
5146,29,33,507,576,0,847,1321,179,15795,19,777,4,4
5147,44,90,660,679,0,903,1385,182,15945,34,769,6,4
5148,53,164,902,865,0,1041,1486,186,15918,72,749,11,6
5149,62,336,1240,1267,0,1314,1888,196,15821,190,703,29,11
5150,68,366,1395,1416,0,1326,1971,202,15567,245,666,35,29
5151,85,565,1625,1444,0,1464,2049,197,15638,256,689,46,35
5152,88,536,1359,1213,0,1313,1789,192,16192,171,734,34,46
5153,82,416,1152,1058,0,1202,1623,200,16070,123,696,23,34
5154,91,379,1159,1155,0,1225,1738,211,15795,152,640,27,23
5155,87,368,1179,1248,0,1257,1837,202,15832,183,674,31,27
5156,90,444,1227,1217,0,1271,1810,202,16074,172,689,32,31
5157,97,352,1119,1120,0,1179,1667,219,14942,141,576,25,32
5158,99,375,1243,1248,0,1278,1814,232,14642,183,520,34,25
5159,109,479,1449,1429,0,1435,2072,217,15115,250,591,48,34
5160,95,448,1405,1356,0,1326,1966,208,14898,222,614,45,48
5161,80,388,1444,1335,0,1324,1920,199,14711,214,642,4,45
5162,76,376,1386,1185,0,1206,1751,197,14769,162,651,32,4
5163,62,224,1102,987,0,1052,1556,200,14672,103,633,19,32
5164,57,206,1041,934,0,1057,1525,190,14415,89,661,19,19
5165,57,143,881,833,0,952,1381,188,13032,65,609,13,19
5166,54,113,791,769,0,911,1340,189,13110,51,607,11,13
5167,50,93,796,742,0,898,1345,181,13430,46,652,1,11
5168,44,58,647,593,0,809,1277,183,13529,21,651,5,1
